symbol,trade_ts,price,trade_conditions,type,volume,price_anomaly,volume_anomaly
BINANCE:BTCUSDT,2024-12-06 20:15:58.154+0000,101631.41,,trade,0.00021,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:58.249+0000,101631.41,,trade,0.00095,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:58.287+0000,101631.42,,trade,0.00117,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:58.782+0000,101631.42,,trade,0.00107,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:58.863+0000,101631.41,,trade,0.16959,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:58.873+0000,101629.98,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:58.966+0000,101629.97,,trade,0.00095,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:59.218+0000,101629.98,,trade,7e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:59.357+0000,101629.97,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:59.367+0000,101629.98,,trade,0.00565,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:59.395+0000,101629.97,,trade,0.00215,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:59.650+0000,101629.97,,trade,0.00039,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:59.920+0000,101629.98,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:59.991+0000,101629.97,,trade,0.00015,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.221+0000,101629.98,,trade,0.00049,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.263+0000,101629.98,,trade,0.00336,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.320+0000,101629.98,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.393+0000,101629.98,,trade,0.00088,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.490+0000,101629.97,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.682+0000,101631.74,,trade,0.00021,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.702+0000,101629.98,,trade,0.00491,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.961+0000,101629.98,,trade,0.00014,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:00.982+0000,101629.98,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:01.677+0000,101629.98,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:01.722+0000,101629.97,,trade,0.00049,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:01.965+0000,101629.97,,trade,4e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:01.980+0000,101630.56,,trade,0.00021,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:02.068+0000,101631.74,,trade,0.00109,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:02.398+0000,101629.98,,trade,0.00408,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:02.605+0000,101629.98,,trade,0.0019,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:02.688+0000,101629.98,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:02.707+0000,101629.97,,trade,0.05821,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:03.169+0000,101631.11,,trade,0.00028,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:03.405+0000,101629.98,,trade,0.00246,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:03.491+0000,101629.97,,trade,0.0014,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:03.809+0000,101629.97,,trade,0.00011,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:04.226+0000,101629.97,,trade,0.00097,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:04.327+0000,101629.97,,trade,0.00245,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:04.758+0000,101629.97,,trade,0.04918,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:04.841+0000,101629.97,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:04.916+0000,101629.97,,trade,0.01475,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:05.021+0000,101631.15,,trade,0.00016,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:05.387+0000,101629.98,,trade,0.00095,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:05.419+0000,101629.97,,trade,0.00181,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:05.534+0000,101629.98,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:05.634+0000,101629.98,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:05.972+0000,101629.98,,trade,0.00776,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:05.989+0000,101629.97,,trade,0.0004,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.349+0000,101629.98,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.374+0000,101629.98,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.609+0000,101629.98,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.626+0000,101629.97,,trade,0.0004,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.661+0000,101627.85,,trade,0.00097,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.871+0000,101629.97,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.906+0000,101629.98,,trade,0.00085,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:06.972+0000,101634.37,,trade,0.01866,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.000+0000,101629.98,,trade,0.00215,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.151+0000,101629.98,,trade,0.00017,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.175+0000,101629.98,,trade,0.00385,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.249+0000,101629.98,,trade,0.00326,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.271+0000,101629.98,,trade,0.00051,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.391+0000,101629.98,,trade,0.00575,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.427+0000,101629.97,,trade,0.00011,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.772+0000,101629.97,,trade,0.0003,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.773+0000,101629.97,,trade,0.0005,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.791+0000,101629.97,,trade,0.02425,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.943+0000,101629.97,,trade,0.00016,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:07.945+0000,101628.79,,trade,0.00266,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.008+0000,101624.66,,trade,0.00026,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.208+0000,101628.79,,trade,0.00036,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.262+0000,101628.78,,trade,0.08931,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.409+0000,101628.78,,trade,0.19144,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.410+0000,101626.38,,trade,0.19643,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.411+0000,101624.31,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.416+0000,101624.03,,trade,0.00196,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.440+0000,101624.02,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.751+0000,101624.01,,trade,0.0005,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:08.780+0000,101624.02,,trade,0.00098,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.199+0000,101624.01,,trade,0.00429,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.375+0000,101624.02,,trade,0.02,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.555+0000,101624.01,,trade,0.1756,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.556+0000,101624.0,,trade,0.0024,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.558+0000,101617.99,,trade,0.00266,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.559+0000,101617.64,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.633+0000,101617.8,,trade,0.06443,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.636+0000,101617.56,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.638+0000,101616.01,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.639+0000,101616.01,,trade,0.00225,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.641+0000,101616.0,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.820+0000,101617.54,,trade,0.003,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.822+0000,101615.35,,trade,0.11283,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.824+0000,101615.03,,trade,0.00171,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.825+0000,101612.01,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.827+0000,101612.01,,trade,0.00385,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.828+0000,101610.41,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.829+0000,101609.99,,trade,0.04922,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.831+0000,101608.3,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.832+0000,101608.3,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.833+0000,101608.3,,trade,0.00041,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.893+0000,101608.3,,trade,0.0006,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.894+0000,101608.3,,trade,0.002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:09.969+0000,101608.29,,trade,0.00022,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:10.215+0000,101608.29,,trade,0.00162,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:10.927+0000,101608.29,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.046+0000,101608.29,,trade,0.14399,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.089+0000,101608.29,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.655+0000,101608.29,,trade,0.0003,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.720+0000,101608.3,,trade,0.00213,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.751+0000,101608.3,,trade,0.05601,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.769+0000,101608.3,,trade,0.00049,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.805+0000,101608.3,,trade,0.00286,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:11.911+0000,101608.3,,trade,0.00036,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.074+0000,101608.3,,trade,0.00042,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.107+0000,101608.29,,trade,0.01539,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.155+0000,101608.29,,trade,0.00117,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.353+0000,101608.3,,trade,0.00195,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.549+0000,101608.3,,trade,0.00017,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.874+0000,101608.3,,trade,0.00935,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.914+0000,101608.3,,trade,0.04609,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:12.976+0000,101608.29,,trade,0.07141,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.094+0000,101608.3,,trade,0.00077,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.139+0000,101608.3,,trade,0.00026,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.287+0000,101608.3,,trade,0.04057,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.417+0000,101604.06,,trade,0.00019,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.620+0000,101608.29,,trade,0.0002,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.752+0000,101608.29,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.753+0000,101608.29,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.754+0000,101608.29,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.756+0000,101608.29,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.760+0000,101608.29,,trade,0.0022,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.815+0000,101608.01,,trade,0.004,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.817+0000,101605.18,,trade,0.08716,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.819+0000,101605.12,,trade,0.00303,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.820+0000,101604.01,,trade,0.004,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.822+0000,101602.88,,trade,0.00025,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.823+0000,101601.32,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.825+0000,101600.48,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.846+0000,101600.01,,trade,0.00154,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.864+0000,101600.0,,trade,0.01061,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.867+0000,101597.63,,trade,0.00505,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.869+0000,101597.62,,trade,0.00196,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.912+0000,101597.61,,trade,0.00045,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.945+0000,101596.01,,trade,0.00156,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.955+0000,101594.28,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:13.958+0000,101595.64,,trade,0.00266,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.026+0000,101592.0,,trade,0.00139,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.032+0000,101592.0,,trade,0.00161,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.121+0000,101592.01,,trade,0.00017,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.187+0000,101592.0,,trade,0.00125,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.202+0000,101592.0,,trade,0.08035,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.267+0000,101592.01,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.295+0000,101592.0,,trade,0.00021,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.716+0000,101592.01,,trade,0.00041,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.789+0000,101592.01,,trade,0.00032,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:14.825+0000,101592.01,,trade,0.00018,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.034+0000,101592.0,,trade,0.00152,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.038+0000,101592.01,,trade,0.00984,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.140+0000,101592.01,,trade,0.00482,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.143+0000,101592.0,,trade,0.00097,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.146+0000,101592.0,,trade,0.00068,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.254+0000,101592.01,,trade,0.00056,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.255+0000,101592.01,,trade,0.00224,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.374+0000,101592.0,,trade,0.00482,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.464+0000,101592.01,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.528+0000,101592.01,,trade,0.00684,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.533+0000,101595.79,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.542+0000,101597.61,,trade,0.00098,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.546+0000,101599.03,,trade,0.058,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.548+0000,101599.99,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:15.549+0000,101599.99,,trade,8e-05,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:16.222+0000,101599.99,,trade,0.00015,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:16.314+0000,101599.98,,trade,0.00033,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:16.338+0000,101599.99,,trade,7e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:16.367+0000,101599.99,,trade,7e-05,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:16.466+0000,101599.99,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:16.468+0000,101597.24,,trade,0.00266,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:16.569+0000,101602.16,,trade,0.00101,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.043+0000,101602.26,,trade,0.00045,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.044+0000,101602.15,,trade,0.00652,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.281+0000,101602.15,,trade,0.00082,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.331+0000,101602.15,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.390+0000,101607.42,,trade,0.12214,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.415+0000,101607.41,,trade,0.00079,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.416+0000,101607.41,,trade,0.00079,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.423+0000,101607.41,,trade,0.00053,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.427+0000,101611.96,,trade,0.0003,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.787+0000,101607.41,,trade,0.00018,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.810+0000,101607.41,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.824+0000,101607.41,,trade,0.00032,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.825+0000,101607.03,,trade,0.0005,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.832+0000,101607.41,,trade,0.0032,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.894+0000,101607.41,,trade,0.00079,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.895+0000,101609.82,,trade,0.0003,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.896+0000,101607.41,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.902+0000,101607.41,,trade,0.0032,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:17.963+0000,101607.42,,trade,0.11653,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.081+0000,101606.77,,trade,0.00097,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.179+0000,101607.41,,trade,0.00078,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.325+0000,101607.42,,trade,0.00034,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.596+0000,101607.41,,trade,0.00266,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.597+0000,101607.41,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.600+0000,101606.69,,trade,0.00093,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.601+0000,101606.68,,trade,0.00073,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.603+0000,101605.75,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.606+0000,101605.75,,trade,0.00167,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.613+0000,101604.01,,trade,0.00058,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.698+0000,101604.0,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.699+0000,101600.01,,trade,0.00243,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.821+0000,101600.0,,trade,0.00145,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:18.862+0000,101600.0,,trade,0.00024,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.177+0000,101600.0,,trade,0.01076,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.253+0000,101599.99,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.281+0000,101601.47,,trade,0.01471,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.284+0000,101596.87,,trade,5e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.287+0000,101596.01,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.291+0000,101595.94,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.293+0000,101592.01,,trade,0.00016,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.781+0000,101589.83,,trade,0.00202,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.782+0000,101588.0,,trade,0.00035,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.784+0000,101584.0,,trade,0.0024,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.785+0000,101583.23,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.789+0000,101580.81,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.790+0000,101580.81,,trade,0.00185,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.793+0000,101580.8,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.819+0000,101579.51,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.860+0000,101579.18,,trade,0.00216,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.921+0000,101579.17,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.926+0000,101579.17,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.929+0000,101579.17,,trade,0.00074,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.936+0000,101579.17,,trade,0.00074,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.939+0000,101579.17,,trade,0.0032,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:19.946+0000,101579.17,,trade,0.0032,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:20.037+0000,101579.18,,trade,0.0004,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:20.154+0000,101579.18,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:20.344+0000,101579.17,,trade,0.0893,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:20.392+0000,101577.22,,trade,0.00013,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:20.641+0000,101579.17,,trade,0.00013,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:20.863+0000,101579.17,,trade,0.00019,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:21.125+0000,101579.18,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:21.190+0000,101579.17,,trade,0.00127,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:21.294+0000,101579.18,,trade,0.00251,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:21.308+0000,101579.18,,trade,0.00491,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:21.877+0000,101579.18,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.007+0000,101579.18,,trade,0.02054,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.143+0000,101579.18,,trade,0.06574,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.144+0000,101579.51,,trade,0.02643,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.153+0000,101582.39,,trade,0.05562,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.154+0000,101581.09,,trade,6e-05,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.155+0000,101583.19,,trade,6e-05,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.158+0000,101584.82,,trade,0.00248,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.162+0000,101586.49,,trade,0.00231,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.166+0000,101586.49,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.480+0000,101586.49,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.539+0000,101586.48,,trade,7e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.547+0000,101586.49,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:22.655+0000,101586.48,,trade,0.00082,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:16:23.010+0000,101586.48,,trade,0.00141,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:16:23.049+0000,101586.48,,trade,0.01017,0.0,0.0
